"","Availability","region","year","policy","agg.land","value","title","percent_change","diff_percent_diff_from_currchange","diff_percent_change"
"7491","CURRENT","European Free Trade Association",2065,"NZ","c) Forests (Harvested)",70.900485,"Land Use by Type",46.2410630640222,NA,NA
"7492","UNIFORM30","European Free Trade Association",2065,"NZ","c) Forests (Harvested)",63.039526,"Land Use by Type",30.0268580291385,-35.0645161691776,-16.2142050348837
"7493","BIODIV","India",2065,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"7494","BIODIV30","India",2065,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"7495","CURRENT","India",2065,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"7496","UNIFORM30","India",2065,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"7497","BIODIV","Indonesia",2065,"NZ","c) Forests (Harvested)",135.262127,"Land Use by Type",-4.47897173929187,146.585591539987,-2.66257536701415
"7498","BIODIV30","Indonesia",2065,"NZ","c) Forests (Harvested)",135.750098,"Land Use by Type",-4.13437053631502,127.613895260682,-2.3179741640373
"7499","CURRENT","Indonesia",2065,"NZ","c) Forests (Harvested)",139.032455,"Land Use by Type",-1.81639637227772,NA,NA
"7500","UNIFORM30","Indonesia",2065,"NZ","c) Forests (Harvested)",135.008027,"Land Use by Type",-4.65841511948539,156.464678667237,-2.84201874720767
"7501","BIODIV","Japan",2065,"NZ","c) Forests (Harvested)",80.0900364,"Land Use by Type",40.0545687955852,-32.1712769864076,-18.9979490994643
"7502","BIODIV30","Japan",2065,"NZ","c) Forests (Harvested)",80.2828428,"Land Use by Type",40.3917320486791,-31.6003220718465,-18.6607858463704
"7503","CURRENT","Japan",2065,"NZ","c) Forests (Harvested)",90.9539907,"Land Use by Type",59.0525178950495,NA,NA
"7504","UNIFORM30","Japan",2065,"NZ","c) Forests (Harvested)",86.8187887,"Land Use by Type",51.8212322192617,-12.24551625155,-7.23128567578776
"7505","BIODIV","Mexico",2065,"NZ","c) Forests (Harvested)",203.5078325,"Land Use by Type",37.4797102281906,-21.4117174108443,-10.2115091156997
"7506","BIODIV30","Mexico",2065,"NZ","c) Forests (Harvested)",206.9758633,"Land Use by Type",39.8225383325901,-16.4992237974897,-7.86868101130014
"7507","CURRENT","Mexico",2065,"NZ","c) Forests (Harvested)",218.6236782,"Land Use by Type",47.6912193438903,NA,NA
"7508","UNIFORM30","Mexico",2065,"NZ","c) Forests (Harvested)",204.0825954,"Land Use by Type",37.8679912882913,-20.597561124965,-9.82322805559892
"7509","BIODIV","Middle East",2065,"NZ","c) Forests (Harvested)",20.04118,"Land Use by Type",105.306722887074,-1.86398850580201,-2.00018849407577
"7510","BIODIV30","Middle East",2065,"NZ","c) Forests (Harvested)",20.04514,"Land Use by Type",105.347290090334,-1.82618366850124,-1.95962129081565
"7511","CURRENT","Middle East",2065,"NZ","c) Forests (Harvested)",20.23643,"Land Use by Type",107.306911381149,NA,NA
"7512","UNIFORM30","Middle East",2065,"NZ","c) Forests (Harvested)",19.34562,"Land Use by Type",98.1812370538376,-8.50427452421754,-9.12567432731178
"7513","BIODIV","Pakistan",2065,"NZ","c) Forests (Harvested)",33.792,"Land Use by Type",55.7005418555789,-1.18685630210884,-0.669025765785669
"7514","BIODIV30","Pakistan",2065,"NZ","c) Forests (Harvested)",33.795,"Land Use by Type",55.7143647019794,-1.1623344776851,-0.65520291938514
"7515","CURRENT","Pakistan",2065,"NZ","c) Forests (Harvested)",33.9372,"Land Use by Type",56.3695676213646,NA,NA
"7516","UNIFORM30","Pakistan",2065,"NZ","c) Forests (Harvested)",32.9471,"Land Use by Type",51.8075675476427,-8.0930194539807,-4.56200007372184
"7517","BIODIV","Russia",2065,"NZ","c) Forests (Harvested)",588.4104396,"Land Use by Type",-14.7410694393201,26.7750192836628,-3.1133295875623
"7518","BIODIV30","Russia",2065,"NZ","c) Forests (Harvested)",588.89220965,"Land Use by Type",-14.6712623854767,26.1746699919401,-3.04352253371891
"7519","CURRENT","Russia",2065,"NZ","c) Forests (Harvested)",609.89693514,"Land Use by Type",-11.6277398517578,NA,NA
"7520","UNIFORM30","Russia",2065,"NZ","c) Forests (Harvested)",598.06893299,"Land Use by Type",-13.3415823435123,14.7392572727314,-1.71384249175449
"7521","BIODIV","South Africa",2065,"NZ","c) Forests (Harvested)",22.842445,"Land Use by Type",7.69703878988643,-18.419180001659,-1.73782444149927
"7522","BIODIV30","South Africa",2065,"NZ","c) Forests (Harvested)",22.839764,"Land Use by Type",7.68439847222359,-18.5531545739749,-1.75046475916211
"7523","CURRENT","South Africa",2065,"NZ","c) Forests (Harvested)",23.211036,"Land Use by Type",9.4348632313857,NA,NA
"7524","UNIFORM30","South Africa",2065,"NZ","c) Forests (Harvested)",22.888529,"Land Use by Type",7.91431458219295,-16.11627653631,-1.52054864919275
"7525","BIODIV","South America_Northern",2065,"NZ","c) Forests (Harvested)",14.33675443,"Land Use by Type",57.1102974997835,-6.08462464917933,-3.70008342713938
"7526","BIODIV30","South America_Northern",2065,"NZ","c) Forests (Harvested)",14.58967875,"Land Use by Type",59.8819858448792,-1.52670492750139,-0.928395082043693
"7527","CURRENT","South America_Northern",2065,"NZ","c) Forests (Harvested)",14.6743974,"Land Use by Type",60.8103809269229,NA,NA
"7528","UNIFORM30","South America_Northern",2065,"NZ","c) Forests (Harvested)",15.2427767,"Land Use by Type",67.0390041032298,10.2426971865083,6.22862317630691
"7529","BIODIV","South America_Southern",2065,"NZ","c) Forests (Harvested)",160.583795,"Land Use by Type",17.1161159060669,0.446257761325429,0.0760426494432203
"7530","BIODIV30","South America_Southern",2065,"NZ","c) Forests (Harvested)",160.2180464,"Land Use by Type",16.8493700900891,-1.11914522703363,-0.19070316653454
"7531","CURRENT","South America_Southern",2065,"NZ","c) Forests (Harvested)",160.4795291,"Land Use by Type",17.0400732566237,NA,NA
"7532","UNIFORM30","South America_Southern",2065,"NZ","c) Forests (Harvested)",160.414487,"Land Use by Type",16.9926370995546,-0.278380006674396,-0.0474361570691109
"7533","BIODIV","South Asia",2065,"NZ","c) Forests (Harvested)",137.855221,"Land Use by Type",11.6648239090954,-15.3417783759197,-2.11390151806081
"7534","BIODIV30","South Asia",2065,"NZ","c) Forests (Harvested)",137.979688,"Land Use by Type",11.7656440705422,-14.6100694672857,-2.01308135661408
"7535","CURRENT","South Asia",2065,"NZ","c) Forests (Harvested)",140.464927,"Land Use by Type",13.7787254271562,NA,NA
"7536","UNIFORM30","South Asia",2065,"NZ","c) Forests (Harvested)",136.979313,"Land Use by Type",10.9553251184724,-20.4910122029084,-2.82340030868383
"7537","BIODIV","South Korea",2065,"NZ","c) Forests (Harvested)",19.6895,"Land Use by Type",20.5792113466143,-7.14818601309721,-1.58428817264884
"7538","BIODIV30","South Korea",2065,"NZ","c) Forests (Harvested)",19.6882,"Land Use by Type",20.5712500995156,-7.18410654582635,-1.59224941974758
"7539","CURRENT","South Korea",2065,"NZ","c) Forests (Harvested)",19.9482,"Land Use by Type",22.1634995192632,NA,NA
"7540","UNIFORM30","South Korea",2065,"NZ","c) Forests (Harvested)",19.2856,"Land Use by Type",18.1057131133988,-18.3084192202482,-4.05778640586438
"7541","BIODIV","Southeast Asia",2065,"NZ","c) Forests (Harvested)",349.351498238,"Land Use by Type",6.97763346435713,-20.4864493974877,-1.79776822690713
"7542","BIODIV30","Southeast Asia",2065,"NZ","c) Forests (Harvested)",349.602747706,"Land Use by Type",7.05457051380841,-19.609714039289,-1.72083117745585
"7543","CURRENT","Southeast Asia",2065,"NZ","c) Forests (Harvested)",355.222379872,"Land Use by Type",8.77540169126426,NA,NA
"7544","UNIFORM30","Southeast Asia",2065,"NZ","c) Forests (Harvested)",345.36473495,"Land Use by Type",5.75681573813039,-34.398265279854,-3.01858595313387
"7545","BIODIV","Taiwan",2065,"NZ","c) Forests (Harvested)",4.7355137,"Land Use by Type",-17.3856595496135,-10.9998203400514,2.14874994937912
"7546","BIODIV30","Taiwan",2065,"NZ","c) Forests (Harvested)",4.7325347,"Land Use by Type",-17.4376302830529,-10.7337732223121,2.09677921593966
"7547","CURRENT","Taiwan",2065,"NZ","c) Forests (Harvested)",4.6123458,"Land Use by Type",-19.5344094989926,NA,NA
"7548","UNIFORM30","Taiwan",2065,"NZ","c) Forests (Harvested)",4.7289142,"Land Use by Type",-17.5007924315651,-10.4104353271206,2.03361706742752
"7549","BIODIV","USA",2065,"NZ","c) Forests (Harvested)",1384.9413261,"Land Use by Type",37.2858730923778,-7.0745794926427,-2.8386406185133
"7550","BIODIV30","USA",2065,"NZ","c) Forests (Harvested)",1394.5497316,"Land Use by Type",38.2383310147706,-4.70082381486545,-1.88618269612052
"7551","CURRENT","USA",2065,"NZ","c) Forests (Harvested)",1413.5775624,"Land Use by Type",40.1245137108911,NA,NA
"7552","UNIFORM30","USA",2065,"NZ","c) Forests (Harvested)",1351.9662502,"Land Use by Type",34.0171338325227,-15.2210689016044,-6.10737987836845
"7553","BIODIV","Africa_Eastern",2070,"NZ","c) Forests (Harvested)",158.843154,"Land Use by Type",22.9747991828269,-9.10019747393014,-2.3000623068202
"7554","BIODIV30","Africa_Eastern",2070,"NZ","c) Forests (Harvested)",159.0764,"Land Use by Type",23.1553759296862,-8.38574549984784,-2.11948555996085
"7555","CURRENT","Africa_Eastern",2070,"NZ","c) Forests (Harvested)",161.814081,"Land Use by Type",25.2748614896471,NA,NA
"7556","UNIFORM30","Africa_Eastern",2070,"NZ","c) Forests (Harvested)",157.500983,"Land Use by Type",21.9357036660379,-13.2113793184461,-3.33915782360912
"7557","BIODIV","Africa_Northern",2070,"NZ","c) Forests (Harvested)",29.4244835,"Land Use by Type",1.62530326792062,-9.64176103372642,-0.173429516731444
"7558","BIODIV30","Africa_Northern",2070,"NZ","c) Forests (Harvested)",29.4459483,"Land Use by Type",1.69943768083514,-5.52028098137644,-0.0992951038169305
"7559","CURRENT","Africa_Northern",2070,"NZ","c) Forests (Harvested)",29.4746981,"Land Use by Type",1.79873278465207,NA,NA
"7560","UNIFORM30","Africa_Northern",2070,"NZ","c) Forests (Harvested)",29.4673707,"Land Use by Type",1.7734256540387,-1.40694220004816,-0.0253071306133712
"7561","BIODIV","Africa_Southern",2070,"NZ","c) Forests (Harvested)",240.01348,"Land Use by Type",-6.5346947851785,21.6627337013705,-1.16353914337092
"7562","BIODIV30","Africa_Southern",2070,"NZ","c) Forests (Harvested)",240.419643,"Land Use by Type",-6.37652804903531,18.7179905829238,-1.00537240722772
"7563","CURRENT","Africa_Southern",2070,"NZ","c) Forests (Harvested)",243.001381,"Land Use by Type",-5.37115564180759,NA,NA
"7564","UNIFORM30","Africa_Southern",2070,"NZ","c) Forests (Harvested)",239.332991,"Land Use by Type",-6.79968870168823,26.5963817685962,-1.42853305988064
"7565","BIODIV","Africa_Western",2070,"NZ","c) Forests (Harvested)",433.350885,"Land Use by Type",-0.254760353419085,-118.405956551789,-1.6388794167357
"7566","BIODIV30","Africa_Western",2070,"NZ","c) Forests (Harvested)",433.645318,"Land Use by Type",-0.186990121116756,-113.509684684835,-1.57110918443337
"7567","CURRENT","Africa_Western",2070,"NZ","c) Forests (Harvested)",440.471123,"Land Use by Type",1.38411906331662,NA,NA
"7568","UNIFORM30","Africa_Western",2070,"NZ","c) Forests (Harvested)",431.567739,"Land Use by Type",-0.66519063347917,-148.058772623596,-2.04930969679579
"7569","BIODIV","Argentina",2070,"NZ","c) Forests (Harvested)",43.1099025,"Land Use by Type",11.5691889427246,-0.89769780545877,-0.104797116664702
"7570","BIODIV30","Argentina",2070,"NZ","c) Forests (Harvested)",43.1097378,"Land Use by Type",11.5687626962161,-0.901349056250465,-0.105223363173117
"7571","CURRENT","Argentina",2070,"NZ","c) Forests (Harvested)",43.1503957,"Land Use by Type",11.6739860593893,NA,NA
"7572","UNIFORM30","Argentina",2070,"NZ","c) Forests (Harvested)",42.8340502,"Land Use by Type",10.8552783190811,-7.01309506575696,-0.818707740308186
"7573","BIODIV","Australia_NZ",2070,"NZ","c) Forests (Harvested)",146.280934,"Land Use by Type",49.6837347568355,4.81674500867066,2.28316459724359
"7574","BIODIV30","Australia_NZ",2070,"NZ","c) Forests (Harvested)",145.902317,"Land Use by Type",49.2963103327993,3.99940373464845,1.89574017320739
"7575","CURRENT","Australia_NZ",2070,"NZ","c) Forests (Harvested)",144.0496732,"Land Use by Type",47.400570159592,NA,NA
"7576","UNIFORM30","Australia_NZ",2070,"NZ","c) Forests (Harvested)",145.8607461,"Land Use by Type",49.2537724066387,3.90966235386455,1.85320224704672
"7577","BIODIV","Brazil",2070,"NZ","c) Forests (Harvested)",194.711022,"Land Use by Type",-40.372810347573,1.06474997543302,-0.425340673540376
"7578","BIODIV30","Brazil",2070,"NZ","c) Forests (Harvested)",193.5337145,"Land Use by Type",-40.7333422623083,1.96726499747868,-0.785872588275666
"7579","CURRENT","Brazil",2070,"NZ","c) Forests (Harvested)",196.0999608,"Land Use by Type",-39.9474696740327,NA,NA
"7580","UNIFORM30","Brazil",2070,"NZ","c) Forests (Harvested)",192.2565192,"Land Use by Type",-41.1244632455688,2.94635325125786,-1.17699357153612
"7581","BIODIV","Canada",2070,"NZ","c) Forests (Harvested)",479.255281,"Land Use by Type",-3.27243936785451,-48.9555976778822,3.13852680861994
"7582","BIODIV30","Canada",2070,"NZ","c) Forests (Harvested)",458.101501,"Land Use by Type",-7.54188327106957,17.6403534734766,-1.13091709459512
"7583","CURRENT","Canada",2070,"NZ","c) Forests (Harvested)",463.704847,"Land Use by Type",-6.41096617647445,NA,NA
"7584","UNIFORM30","Canada",2070,"NZ","c) Forests (Harvested)",457.749364,"Land Use by Type",-7.61295469035002,18.7489448670991,-1.20198851387557
"7585","BIODIV","Central America and Caribbean",2070,"NZ","c) Forests (Harvested)",114.561129,"Land Use by Type",0.398257981192871,-91.2269616502088,-4.14130933076755
"7586","BIODIV30","Central America and Caribbean",2070,"NZ","c) Forests (Harvested)",116.052067,"Land Use by Type",1.70487549853563,-62.4440969507426,-2.83469181342478
"7587","CURRENT","Central America and Caribbean",2070,"NZ","c) Forests (Harvested)",119.28664,"Land Use by Type",4.53956731196042,NA,NA
"7588","UNIFORM30","Central America and Caribbean",2070,"NZ","c) Forests (Harvested)",116.19558,"Land Use by Type",1.83064638891901,-59.6735489724803,-2.70892092304141
"7589","BIODIV","Central Asia",2070,"NZ","c) Forests (Harvested)",29.37881769,"Land Use by Type",68.538213169975,-3.89361538658994,-2.77672958400684
"7590","BIODIV30","Central Asia",2070,"NZ","c) Forests (Harvested)",29.35652329,"Land Use by Type",68.4103163165569,-4.07295627712301,-2.90462643742498
"7591","CURRENT","Central Asia",2070,"NZ","c) Forests (Harvested)",29.86284461,"Land Use by Type",71.3149427539819,NA,NA
"7592","UNIFORM30","Central Asia",2070,"NZ","c) Forests (Harvested)",28.61910269,"Land Use by Type",64.179936742057,-10.0049242646646,-7.13500601192484
"7593","BIODIV","China",2070,"NZ","c) Forests (Harvested)",1303.370338,"Land Use by Type",-7.12013429619703,37.01277510547,-1.92344056401324
"7594","BIODIV30","China",2070,"NZ","c) Forests (Harvested)",1305.023736,"Land Use by Type",-7.00231100398478,34.7455009830303,-1.80561727180099
"7595","CURRENT","China",2070,"NZ","c) Forests (Harvested)",1330.361714,"Land Use by Type",-5.19669373218379,NA,NA
"7596","UNIFORM30","China",2070,"NZ","c) Forests (Harvested)",1268.963945,"Land Use by Type",-9.57197861704904,84.1936259927838,-4.37528488486525
"7597","BIODIV","Colombia",2070,"NZ","c) Forests (Harvested)",18.14019,"Land Use by Type",20.2092971706381,-8.04000341342524,-1.76688586631131
"7598","BIODIV30","Colombia",2070,"NZ","c) Forests (Harvested)",18.35005,"Land Use by Type",21.5999729631314,-1.71189907358079,-0.376210073817951
"7599","CURRENT","Colombia",2070,"NZ","c) Forests (Harvested)",18.406822,"Land Use by Type",21.9761830369494,NA,NA
"7600","UNIFORM30","Colombia",2070,"NZ","c) Forests (Harvested)",18.03337,"Land Use by Type",19.5014348426378,-11.2610465163615,-2.47474819431161
"7601","BIODIV","EU-12",2070,"NZ","c) Forests (Harvested)",351.1355596,"Land Use by Type",7.16749284547985,-50.4788315147816,-7.30610110378102
"7602","BIODIV30","EU-12",2070,"NZ","c) Forests (Harvested)",351.5574861,"Land Use by Type",7.29626591882387,-49.5891210959633,-7.17732803043699
"7603","CURRENT","EU-12",2070,"NZ","c) Forests (Harvested)",375.0740864,"Land Use by Type",14.4735939492609,NA,NA
"7604","UNIFORM30","EU-12",2070,"NZ","c) Forests (Harvested)",355.197423,"Land Use by Type",8.40718419817193,-41.9136378452757,-6.06640975108894
"7605","BIODIV","EU-15",2070,"NZ","c) Forests (Harvested)",912.63219,"Land Use by Type",-3.54413038065337,-228.24781143751,-6.30763202713588
"7606","BIODIV30","EU-15",2070,"NZ","c) Forests (Harvested)",915.36474,"Land Use by Type",-3.25532784945146,-217.797210419431,-6.01882949593397
"7607","CURRENT","EU-15",2070,"NZ","c) Forests (Harvested)",972.31283,"Land Use by Type",2.76350164648251,NA,NA
"7608","UNIFORM30","EU-15",2070,"NZ","c) Forests (Harvested)",922.36776,"Land Use by Type",-2.51518040400394,-191.014253861775,-5.27868205048645
"7609","BIODIV","Europe_Eastern",2070,"NZ","c) Forests (Harvested)",158.770858,"Land Use by Type",73.7627054399499,-1.68801036894607,-1.26650078074321
"7610","BIODIV30","Europe_Eastern",2070,"NZ","c) Forests (Harvested)",158.864641,"Land Use by Type",73.8653438460752,-1.55121243212204,-1.16386237461788
"7611","CURRENT","Europe_Eastern",2070,"NZ","c) Forests (Harvested)",159.928088,"Land Use by Type",75.0292062206931,NA,NA
"7612","UNIFORM30","Europe_Eastern",2070,"NZ","c) Forests (Harvested)",156.8173459,"Land Use by Type",71.6247340774365,-4.53752920328466,-3.40447214325661
"7613","BIODIV","Europe_Non_EU",2070,"NZ","c) Forests (Harvested)",173.97811,"Land Use by Type",27.9885575603489,-11.7306386807376,-3.71956532853977
"7614","BIODIV30","Europe_Non_EU",2070,"NZ","c) Forests (Harvested)",174.12778,"Land Use by Type",28.0986636386943,-11.3833898740791,-3.60945925019431
"7615","CURRENT","Europe_Non_EU",2070,"NZ","c) Forests (Harvested)",179.03421,"Land Use by Type",31.7081228888887,NA,NA
"7616","UNIFORM30","Europe_Non_EU",2070,"NZ","c) Forests (Harvested)",171.3393,"Land Use by Type",26.0472933083357,-17.8529318824379,-5.660829580553
"7617","BIODIV","European Free Trade Association",2070,"NZ","c) Forests (Harvested)",66.903841,"Land Use by Type",37.9974880412498,-25.2942810527138,-12.865402479972
"7618","BIODIV30","European Free Trade Association",2070,"NZ","c) Forests (Harvested)",67.205718,"Land Use by Type",38.6201468762998,-24.070090235658,-12.242743644922
"7619","CURRENT","European Free Trade Association",2070,"NZ","c) Forests (Harvested)",73.141236,"Land Use by Type",50.8628905212218,NA,NA
"7620","UNIFORM30","European Free Trade Association",2070,"NZ","c) Forests (Harvested)",65.025584,"Land Use by Type",34.1233495161404,-32.9111083415463,-16.7395410050814
"7621","BIODIV","India",2070,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
"7622","BIODIV30","India",2070,"NZ","c) Forests (Harvested)",0,"Land Use by Type",NA,NA,NA
